url,name,sku,brand,gtin13,description,product_id,availability,currency,price,images,avg_rating,reviews_count,product_details,specifications,5_stars,4_stars,3_stars,2_stars,1_star,uniq_id,scraped_at
https://www.walmart.com/ip/1-4Ct-TDW-Diamond-10k-Rose-Gold-Cluster-Engagement-Ring/264059662,1/4Ct TDW Diamond 10k Rose Gold Cluster Engagement Ring,264059662,Imperial,889884351985,"This ring showcases a cluster of shimmering round diamonds at its center. A halo frame of smaller round accent diamonds surrounds the center cluster, while additional accent diamonds line the ring's shank, completing this exquisite design.",,InStock,USD,299.99,https://i5.walmartimages.com/asr/308b6069-0f7a-4add-be4a-b02801c5ec39_1.60d3b621f5b4e8a01147631ee07bea23.jpeg ~ https://i5.walmartimages.com/asr/661c27e9-dd93-4127-8d91-a1f5260c5f18_1.89866b6c10aa04cf58ebc2ebae6a02be.jpeg ~ https://i5.walmartimages.com/asr/6728f2cf-f4f1-4167-8e1a-1bfb4f033828_1.d66ec98e1bd1682e52f4f52727829cea.jpeg ~ https://i5.walmartimages.com/asr/822220cc-7b8f-4d6a-bd0e-146fd38a9ee3_1.ba9ac7d4f5a8300598d7394abd823b10.jpeg,,,,"[{'name': 'Gender', 'value': 'Female'}, {'name': 'Fine or Fashion', 'value': 'Fine'}, {'name': 'Metal Type', 'value': 'Rose Gold'}, {'name': 'Brand', 'value': 'Imperial'}, {'name': 'Age Group', 'value': 'Adult'}, {'name': 'Ring Style', 'value': 'Engagement, Cluster'}, {'name': 'Gemstone Type', 'value': 'Diamond'}, {'name': 'Size', 'value': '6.5'}, {'name': 'Occasion', 'value': 'wedding; engagement;'}, {'name': 'Manufacturer', 'value': 'Imperial Jewels'}, {'name': 'Gemstone Shape', 'value': 'Round'}, {'name': 'Diamond Clarity', 'value': 'I2'}, {'name': 'Karats', 'value': '10.00 K'}]",0,0,0,0,0,c8dc8c79-57a8-5490-b68f-e4f20cc2dd46,28/01/2023 13:48:03
https://www.walmart.com/ip/Becoming-A-Single-Mom-Success-Stories-For-Hope-Encouragement-Inspirational-Stories-Of-Single-Mothers-Paperback-9798737202811/108127870,Becoming A Single Mom: Success Stories For Hope & Encouragement: Inspirational Stories Of Single Mothers (Paperback),108127870,Polly Avilar,,"<p>Check out this single mom success story from the author to give you hope and encouragement on your single motherhood journey.</p><p>By using my journey as a single mom to six children, the magical, bad and the downright ugly, I hope to help inspire and open the door to better decision making from other single moms that are struggling to find themselves and provide a positive mindset for their children.</p>",,InStock,USD,8.99,https://i5.walmartimages.com/asr/eb605f5f-85b7-4341-8f60-a1f80bfd7284.0bc2c1fcc31ea93acd0e3e12215e6328.jpeg,,,,"[{'name': 'Language', 'value': 'English'}, {'name': 'Publisher', 'value': 'Independently Published'}, {'name': 'Book Format', 'value': 'Paperback'}, {'name': 'Number of Pages', 'value': '136'}, {'name': 'Author', 'value': 'Polly Avilar'}, {'name': 'Title', 'value': 'Becoming A Single Mom: Success Stories For Hope & Encouragement: Inspirational Stories Of Single Mothers'}, {'name': 'ISBN-13', 'value': '9798737202811'}, {'name': 'Publication Date', 'value': 'April, 2021'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '9.00 x 6.00 x 1.50 Inches'}, {'name': 'ISBN-10', 'value': '8737202812'}]",0,0,0,0,0,4d748583-5607-55c6-bc3d-da417faca3da,28/01/2023 13:48:09
https://www.walmart.com/ip/Unicornio-Libro-de-Colorear-para-Ni-os-colorear-ni-os-4-9-a-os-Un-bonito-cuaderno-actividades-ni-os-Bonito-Regalo-Paperback-9798590603138/730500058,Unicornio Libro de Colorear para Niños : Libro de colorear para niños: 4-9 años - Un bonito cuaderno de actividades para niños - Libro de Colorear - Bonito Regalo (Paperback),730500058,Mary Wayne,,"¿A tus hijos les gustan los unicornios? ¿Y les gusta colorear? Si es así, les va a encantar este original libro de colorear.Este libro de colorear para niños está lleno de felices, sonrientes y hermosos unicornios. Para cualquiera que ame los unicornios, este libro es un buen regalo para las edades de 4 a 9 anos.Actividades como colorear mejorarán el agarre del lápiz de su hijo, además de ayudarle a relajarse, a regular su estado de ánimo y a desarrollar su imaginación.",,OutOfStock,USD,6.29,https://i5.walmartimages.com/asr/fa3dda85-f85d-4dea-bbd0-72a2e8d4e119.dc6b2a4df8c3455884a80cfa6dacf4a2.jpeg,,,,"[{'name': 'Age Range', 'value': '3 - 12 Years'}, {'name': 'Language', 'value': 'Spanish'}, {'name': 'Publisher', 'value': 'Independently Published'}, {'name': 'Book Format', 'value': 'Paperback'}, {'name': 'Number of Pages', 'value': '52'}, {'name': 'Author', 'value': 'Mary Wayne'}, {'name': 'Title', 'value': 'Unicornio Libro de Colorear para Niños'}, {'name': 'ISBN-13', 'value': '9798590603138'}, {'name': 'Publication Date', 'value': 'January, 2021'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '11.02 x 8.50 x 0.11 Inches'}, {'name': 'ISBN-10', 'value': '859060313X'}]",0,0,0,0,0,f7e60b7e-9876-5a2b-a8bd-44b70066ee4c,28/01/2023 13:48:13
https://www.walmart.com/ip/Trademark-Fine-Art-Cabela-IV-Canvas-Art-by-Color-Bakery-Black-Matte-Silver-Frame/55603330,"Trademark Fine Art ""Cabela IV"" Canvas Art by Color Bakery Black Matte, Silver Frame",55603330,Trademark Fine Art,190836988587,<li>Ready to hang</li><li>Framed presentation</li><li>Available in various sizes</li>,,InStock,USD,51,https://i5.walmartimages.com/asr/c52dd79e-902c-4fac-8b54-4bdb3750d178_1.c613700cac857397044e94a35d994de5.jpeg ~ https://i5.walmartimages.com/asr/27309074-342f-443e-aa27-38e85a1b5662_1.fb19d2a5d7a1ed3da89c40db7e398336.jpeg ~ https://i5.walmartimages.com/asr/4fa555c4-71d0-4211-976f-9cbc85f11e3f_1.b1a8ca5322e559d2baecce88fbf7cbf8.jpeg ~ https://i5.walmartimages.com/asr/3e506a01-df77-4b78-968f-674a9497f294_1.e9beabee1909a357a45c7cf7a8315dfe.jpeg,,,,"[{'name': 'Brand', 'value': 'Trademark Fine Art'}, {'name': 'Color', 'value': 'Assorted'}, {'name': 'Size', 'value': '11 x 14'}, {'name': 'Material', 'value': 'Canvas'}, {'name': 'Framed', 'value': 'Y'}, {'name': 'Frame Color', 'value': 'Silver'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '0.50 x 11.00 x 14.00 Inches'}]",0,0,0,0,0,aa3e88df-af59-5934-9ef3-cfd529e4895c,28/01/2023 13:48:17
https://www.walmart.com/ip/3-4-Carat-T-W-Diamond-14kt-White-Gold-Pedestal-Halo-Engagement-Ring/55792950,3/4 Carat T.W. Diamond 14kt White Gold Pedestal Halo Engagement Ring,55792950,Miabella,,"Radiant and shimmering, this Miabella Diamond Pedestal Halo Engagement Ring is the perfect choice to tie the knot. Polished to brilliance, this engagement ring will be a wonderful choice to express your love. Crafted in exquisite white gold, it features an oval-cut, bezel-set diamond (G-H, I1-I2) at the center surrounded by 50 round-cut, prong-set glossy diamonds (G-H, I1) to give it a bold and sparkling look. This diamond engagement ring is comfortable enough for daily wear and will make a memorable gift for your loved one.<br><br>Miabella Jewelry: With over 30 years of experience in creating fine jewelry, Miabella has what you're looking for to mark a special occasion with something that sparkles. Miabella — Harmony in Jewelry.<br><br>All Miabella purchases come with a jewelry polishing cloth.",,OutOfStock,USD,2061.99,https://i5.walmartimages.com/asr/257206ca-a26f-44ec-8448-cf57a7013a40_1.43cb65f70d18fb19130ac56b83df210d.jpeg ~ https://i5.walmartimages.com/asr/ebb9bd35-a504-402f-924d-a0f151d49304_1.62b1691acf66ce2086621c00ca66aa31.jpeg ~ https://i5.walmartimages.com/asr/18db6a7c-4b66-49f4-8ab6-d821fdc0ce9e_1.7fb7a4d416a0b1e414e8aabec2f4b5a5.jpeg ~ https://i5.walmartimages.com/asr/4135d37c-c91a-4d6b-b3bf-6446c0f4ae7a_1.2ccd17879ee37a1fbae7011612fea682.jpeg ~ https://i5.walmartimages.com/asr/dbd1b501-5bce-48ac-9a09-ef67cb61e0e2_1.0a613d183cd2fa884ddb6bfe9e7279ec.jpeg ~ https://i5.walmartimages.com/asr/1421a715-829c-4d10-a05d-57de37e42b58_1.7e99beeb0d28811a2ddaecdd25fd90dd.jpeg ~ https://i5.walmartimages.com/asr/6a70c129-ee23-47d9-baaf-3a3f789465fd_1.788ab44e43cd387e3141a2ac62d770a4.jpeg,,,,"[{'name': 'Gender', 'value': 'Female'}, {'name': 'Metal Type', 'value': 'White Gold'}, {'name': 'Brand', 'value': 'Miabella'}, {'name': 'Age Group', 'value': 'Adult'}, {'name': 'Ring Style', 'value': 'Engagement'}, {'name': 'Gemstone Type', 'value': 'Diamond'}, {'name': 'Size', 'value': '6.5'}, {'name': 'Occasion', 'value': 'Engagement'}, {'name': 'Manufacturer', 'value': 'Miabella'}, {'name': 'Gemstone Shape', 'value': 'Oval'}, {'name': 'Carats', 'value': '0.75 Carat'}, {'name': 'Diamond Clarity', 'value': 'I1, I2'}, {'name': 'Karats', 'value': '14K'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '0.82 x 0.32 x 0.19 Inches'}]",0,0,0,0,0,f66b4c7d-3587-5058-893c-c87b645fb0fe,28/01/2023 13:48:17
https://www.walmart.com/ip/Healthy-Affenpinschers-How-To-Take-Care-Of-Them-Training-Tips-Supplies-To-Prepare-For-Affenpinscher-Paperback-9798453125555/717396373,"Healthy Affenpinschers : How To Take Care Of Them, Training Tips: Supplies To Prepare For Affenpinscher (Paperback)",717396373,Ethan Varden,,"<p>Dogs of the Affenpinscher breed were created to act as ratters in homes, stables, and shops. Bred down in size, they moved up in the world, becoming ladies' companions. Today, they are happy, mischievous companion dogs.</p><p>Although these are purebred dogs, you may still find them in shelters and rescues.</p><p>If you want to adopt one of them, then this guide is perfect for you.</p><p>Whether you already purchased the pup or you're still planning to buy one, there are things that you should know about this feisty, tiny dog. This guide will run through the important things that you should keep in mind while taking care of an ""Affen"".</p><p>They have a unique charm of mixed seriousness and mischievousness that makes you want to cuddle and play with them always.</p><p>Buy this book now.</p>",,InStock,USD,8.99,https://i5.walmartimages.com/asr/a11f0b5e-3d23-4a05-814d-87dc72af0a98.34efc795dfaa14a4e515ad309e591cb2.jpeg,,,,"[{'name': 'Language', 'value': 'English'}, {'name': 'Publisher', 'value': 'Independently Published'}, {'name': 'Book Format', 'value': 'Paperback'}, {'name': 'Number of Pages', 'value': '42'}, {'name': 'Author', 'value': 'Ethan Varden'}, {'name': 'Title', 'value': 'Healthy Affenpinschers'}, {'name': 'ISBN-13', 'value': '9798453125555'}, {'name': 'Publication Date', 'value': 'August, 2021'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '9.02 x 5.98 x 0.10 Inches'}, {'name': 'ISBN-10', 'value': '8453125554'}]",0,0,0,0,0,19eff5d4-06fd-50d9-8ad0-815c72fe4a91,28/01/2023 13:48:22
https://www.walmart.com/ip/F-O-G-Women-s-Plus-Size-Single-Breasted-Wool-Coat/996050404,F.O.G. Women's Plus Size Single Breasted Wool Coat,996050404,F.O.G.,883661186722,"A cold-weather classic, F.O.G.’s Single Breasted Coat is crafted with high quality wool for added warmth that spans the season.",,OutOfStock,USD,59.88,https://i5.walmartimages.com/asr/34447f18-9302-4636-bbea-e2a38231c5fd.c95db544c18a65c73bfaa99d9314d7d9.jpeg ~ https://i5.walmartimages.com/asr/9b39b8e7-1e85-4edd-bc79-4d4b5237f114.fa25b698eae84b5e288f0605d4fac384.jpeg ~ https://i5.walmartimages.com/asr/649df3bf-5198-46eb-9cb6-086494e8bd98.117de57990b940aab2e45009011ea310.jpeg ~ https://i5.walmartimages.com/asr/cb04b6e7-f32d-42d6-9497-5897e85ccabe.16f1dff50b6985dbfacdf3f18be634fe.jpeg ~ https://i5.walmartimages.com/asr/ac6978d0-049d-45e3-a8cf-76d06730cc9a.9e6f66faed7dc95e9d9ae32a686a2e61.jpeg,3.3,6,,,3,0,0,2,1,3b5a859b-f1a7-55fa-a935-5bba7bb4ced6,28/01/2023 13:48:24
https://www.walmart.com/ip/Wonder-Nation-Girls-Kid-Tough-Crew-Neck-Solid-Print-T-Shirts-2-Pack-Sizes-4-18-Plus/712763691,"Wonder Nation Girls Kid Tough Crew Neck Solid & Print T-Shirts, 2-Pack, Sizes 4-18 & Plus",712763691,Wonder Nation,,This cute Kid Tough T-shirt 2-Pack from Wonder Nation keeps her covered in comfort with a fun mix of solid colors and prints to mix-and-match for everyday style. Sold exclusively at Walmart.com.,,OutOfStock,USD,6.5,https://i5.walmartimages.com/asr/a183a0ee-15b5-4b4e-a547-1ec491b33d35.d809d3efab401f3b842c6ee5af76bc0e.jpeg ~ https://i5.walmartimages.com/asr/dfba9c35-fcdc-4497-8c8f-c861b6766a65.e6b06e33ddfd6bfa47e116a3e1512290.jpeg ~ https://i5.walmartimages.com/asr/644f925c-5fae-464e-9641-8b0c2797f2b7.1aa4a22e2e3019dc2e9bb408b2797ede.jpeg ~ https://i5.walmartimages.com/asr/7f85addb-432d-430a-a4ff-43bc972476db.65d00f64b3be7e44db90cab410f0cf6d.jpeg,4.9,68,,"[{'name': 'Country of Origin - Textiles', 'value': 'Imported'}, {'name': 'Clothing Size', 'value': '7/8 Plus'}, {'name': 'Pattern', 'value': 'Tie-Dye'}, {'name': 'Gender', 'value': 'Female'}, {'name': 'Brand', 'value': 'Wonder Nation'}, {'name': 'Color', 'value': 'UK Baby Jade / Pink Tie Dye'}, {'name': 'Manufacturer', 'value': 'SHINWON CO'}]",60,7,1,0,0,45ca8ff7-efaa-5792-9ce8-2ed7abfa3817,28/01/2023 13:48:24
https://www.walmart.com/ip/Stupell-Industries-White-Flower-Arrangement-Abstract-Fluid-Ink-Glass-Vase-10-x-15-Design-by-Lanie-Loreth/253836593,"Stupell Industries White Flower Arrangement Abstract Fluid Ink Glass Vase,10 x 15, Design by Lanie Loreth",253836593,Stupell Home Décor,196216495966,"All of our wall plaques start off as high quality lithograph prints that are then mounted on durable 0.5 inch thick MDF wood. Each piece is hand finished and comes with a fresh layer of foil on the sides to give it a crisp clean look. It arrives ready to hang with no installation required, and comes with sturdy clear corners to keep it from damaging in transit.",,InStock,USD,29.99,https://i5.walmartimages.com/asr/705f63c7-2544-4579-9dad-408728a199f2.eb2d982820f4aa1fd0d28cd1871a6c8d.jpeg ~ https://i5.walmartimages.com/asr/5035aa12-0028-4f39-9e00-65235afbcd17.a6df7941a2721ba0bb72b2de259f6a95.jpeg ~ https://i5.walmartimages.com/asr/c47b7931-7fe9-4d72-9bd5-40bd6018bdcb.2093c41f4fc4ef98477bd92149a36cff.jpeg ~ https://i5.walmartimages.com/asr/5153fcb1-f733-4332-9205-91c8601597d4_1.2d2ba72944fbcbc29b6049326fba01bb.jpeg ~ https://i5.walmartimages.com/asr/e7f875c6-d974-4f5e-abe8-2bc1e60b015e.9756df85f925983807040e6f034518b1.jpeg ~ https://i5.walmartimages.com/asr/94973e00-0d4b-4860-ad9d-2805fa4432d3.b14cc48e33d66493f70d8568361dec91.jpeg,,,,"[{'name': 'Brand', 'value': 'Stupell Home Décor'}, {'name': 'Artist', 'value': 'Design by Lanie Loreth'}, {'name': 'Color', 'value': 'Multicolor'}, {'name': 'Size', 'value': '10 x 15'}, {'name': 'Assembled Product Weight', 'value': '2 lb'}, {'name': 'Home Decor Style', 'value': 'Floral & Botanical'}, {'name': 'Recommended Room', 'value': 'Living Room'}]",0,0,0,0,0,32fe57a1-2873-5051-af71-cd7d94e348ff,28/01/2023 13:48:31
https://www.walmart.com/ip/Cubic-Zirconia-Mounted-In-Sterling-Silver-Delicate-Traditional-Style-Contoured-Ring-Guard-0-48ctw/381904381,Cubic Zirconia Mounted In Sterling Silver Delicate Traditional Style Contoured Ring Guard (0.48ctw),381904381,TwoBirch,723185248370,"Delicate Traditional Style Contoured Ring Guard. This contour ring guard has alternating round and baguette cut stones. It has delicate setting style making very unique and classic at the same time. We are a made to order type company with over 20 years experience in the jewelry industry. Each ring is individually made in your finger size, metal type, color, and stone selection. Basically, we create the exact ring that you select and it is 100% MADE TO ORDER & BRAND NEW JUST FOR YOU! We offer anything you see in 10K, 14K, 18K, Platinum, or Silver with CZ, Colored Stones or Diamonds (qualities available from F color to I color and VS1 to I1 clarity). Please inquire if you want a variation that is not listed. Please remember that we have been making ring enhancers for well over 20 years. What makes us special and one of the biggest reasons to buy from TwoBirch is that we can customize each ring to fit your engagement ring. The process is simple. All you need to do is send us photos of your engagement ring from the top and profile view. If that is not enough of a reason to buy from TwoBirch, remember our 100% satisfaction guaranteed policy. We have a no questions asked return policy which makes your purchase risk free. At the end of the day, we want you to be 100% happy. Feel confident when shopping with TwoBirch!! Set in Sterling Silver with gorgeous Cubic Zirconia, you will be amazed at how beautiful your TwoBirch jewelry will be.",,OutOfStock,USD,69,https://i5.walmartimages.com/asr/1afb1d9c-db88-4292-b1f5-4d00fbae4c08_1.09de50190ae17879dd51c5ef6164b429.jpeg ~ https://i5.walmartimages.com/asr/e8ebd875-eb6b-4c2b-958f-57aee34d0e0b_1.c50aa3d64b427a6f2abc058f66ae0595.jpeg ~ https://i5.walmartimages.com/asr/bb61ed5b-cfab-4e3e-abed-7e62a06f4c13_1.7d257334c97ee986b9c57d8747dab909.jpeg ~ https://i5.walmartimages.com/asr/96e5d940-a4d2-47f4-8322-d44820510ccf_1.e60b6d8d7b0d6107925bcfb70824ccf1.jpeg ~ https://i5.walmartimages.com/asr/c57ace8b-4807-4aee-aba3-eca6cec8fdf6_1.80156821bdb932f90e742e180720f894.jpeg,,,"Delicate Traditional Style Contoured Ring Guard. This contour ring guard has alternating round and baguette cut stones. It has delicate setting style making very unique and classic at the same time. We are a made to order type company with over 20 years experience in the jewelry industry. Each ring is individually made in your finger size, metal type, color, and stone selection. Basically, we create the exact ring that you select and it is 100% MADE TO ORDER & BRAND NEW JUST FOR YOU! We offer anything you see in 10K, 14K, 18K, Platinum, or Silver with CZ, Colored Stones or Diamonds (qualities available from F color to I color and VS1 to I1 clarity). Please inquire if you want a variation that is not listed. Please remember that we have been making ring enhancers for well over 20 years. What makes us special and one of the biggest reasons to buy from TwoBirch is that we can customize each ring to fit your engagement ring. The process is simple. All you need to do is send us photos of your engagement ring from the top and profile view. If that is not enough of a reason to buy from TwoBirch, remember our 100% satisfaction guaranteed policy. We have a no questions asked return policy which makes your purchase risk free. At the end of the day, we want you to be 100% happy. Feel confident when shopping with TwoBirch!! Set in Sterling Silver with gorgeous Cubic Zirconia, you will be amazed at how beautiful your TwoBirch jewelry will be. Will Fit Round Stone: 0.25 To 1.5 Carat Solitaire Will Fit Marquise Stone: 0.25 To 1.5 Carat Solitaire. Will Fit Princess Stone: 0.25 To 1.5 Carat Solitaire. Ring guard enhancers can feel tight because of how wide they make your bridal set. We recommend a 1/2 size larger to ensure a comfortable fit. error:We aim to show you accurate product information. Manufacturers, suppliers and others provide what you see here, and we have not verified it.  See our disclaimer","[{'name': 'Gender', 'value': 'Female'}, {'name': 'Occasion', 'value': 'Wedding'}, {'name': 'Gemstone Type', 'value': 'Cubic Zirconia'}, {'name': 'Ring Style', 'value': 'wedding'}, {'name': 'Metal Type', 'value': 'Sterling Silver'}, {'name': 'Brand', 'value': 'TwoBirch'}, {'name': 'Style', 'value': 'Wraps & Guards'}, {'name': 'Material', 'value': 'Silver'}, {'name': 'Carats', 'value': '0.48 ct'}, {'name': 'Ring Size', 'value': '7.5'}, {'name': 'Gemstone Shape', 'value': 'Round'}, {'name': 'Size', 'value': '7.5'}, {'name': 'Fine or Fashion', 'value': 'Fine'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '2.00 x 6.00 x 4.00 Inches'}]",0,0,0,0,0,a9164546-e535-5563-8b42-6309f9afa1c7,28/01/2023 13:48:36
https://www.walmart.com/ip/On-The-Border-Mexican-Grill-Cantina-Medium-Salsa-20-Oz/23810514,"On The Border Mexican Grill & Cantina Medium Salsa, 20 Oz.",23810514,On The Border,781138700207,"Not too hot, not too mild, On The Border Mexican Grill & Cantina Medium Salsa is the perfect blend of spices and all-natural ingredients to make every thick and chunky bite burst with flavor. More than just a dip, On The Border Salsa can be your secret ingredient.",,OutOfStock,USD,2.48,https://i5.walmartimages.com/asr/aab04396-4361-4140-9d05-39499bdcb497_1.4cb540085dd9330ab873bcde1db24a3b.jpeg ~ https://i5.walmartimages.com/asr/8505080f-559e-4be4-a24e-79274179d709_1.043cc743d78948e8cac2a7facf601980.jpeg ~ https://i5.walmartimages.com/asr/d23c5a00-a848-485b-b64b-0357168c0dbe_1.5d541f12ce1b6d4985ea0406f40b2b0f.jpeg ~ https://i5.walmartimages.com/asr/5d5c0345-ad4f-45c2-b5b3-869e21fe9f34_1.5a3f79374dfc8832161a36e701ab2bdd.jpeg,,,,"[{'name': 'Brand', 'value': 'On The Border'}, {'name': 'Assembled Product Weight', 'value': '2.254 POUNDS'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '3.40 x 3.40 x 5.60 Inches'}]",0,0,0,0,0,87d30419-8a5d-57a4-8800-d4b807edeccc,28/01/2023 13:48:36
https://www.walmart.com/ip/Athletic-Works-Lightweight-Knit-Athletic-Shoe/377723696,Athletic Works Lightweight Knit Athletic Shoe,377723696,Athletic Works,681131246996,<p></p>,,OutOfStock,USD,9.98,https://i5.walmartimages.com/asr/4382a0a6-fca1-4312-8d52-022781b10fed_1.c0e7f0142ce5751dd78fe817c9a65a63.jpeg ~ https://i5.walmartimages.com/asr/46326c72-def0-4475-b0b0-eb9a8d673433_1.c85a6c3928054e477fd0cf754f2faa75.jpeg ~ https://i5.walmartimages.com/asr/fca9bb92-8eb8-4462-92bc-c0b8e9fccc10_1.999c2c21e3a5e7ff0e7480953a5a6228.jpeg ~ https://i5.walmartimages.com/asr/1f78d8ee-01f7-4c59-b5f3-f54bf35130df_1.565346d66c5eab48f5374364dca47f8c.jpeg ~ https://i5.walmartimages.com/asr/fbe98978-bd70-488a-9e0a-b0de2e260880_1.805bd72f351341336a157d36eb4fad30.jpeg,2.8,12,,"[{'name': 'Shoe Category', 'value': ""Girls' Shoes""}, {'name': 'Shoe Size', 'value': '010'}, {'name': 'Gender', 'value': 'Female'}, {'name': 'Color', 'value': 'Gray'}, {'name': 'Manufacturer Part Number', 'value': 'GMAW48DP004'}, {'name': 'Brand', 'value': 'Athletic Works'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '6.00 x 6.00 x 1.00 Inches'}]",4,1,1,0,6,e02a0084-defc-5105-8c20-0c23997731d3,28/01/2023 13:48:59
https://www.walmart.com/ip/No-Boundaries-Juniors-Twisted-Scoopneck-Tee/49222676,No Boundaries Juniors' Twisted Scoopneck Tee,49222676,No Boundaries,609159489973,,,OutOfStock,USD,9.58,https://i5.walmartimages.com/asr/3304366e-9aa6-4014-9ec7-4c8b2e295082_1.947bd28d0fe11e288b5f6a9b6bb5c491.jpeg,3,2,,"[{'name': 'Size', 'value': 'XX-Large'}, {'name': 'Sleeve Length Style', 'value': 'Leisure, Casual'}, {'name': 'Fabric Content', 'value': '70% POLYESTER 30% RAYON'}, {'name': 'Gender', 'value': 'Female'}, {'name': 'Clothing Neck Style', 'value': 'Scoop Neck'}, {'name': 'Brand', 'value': 'No Boundaries'}, {'name': 'Color', 'value': 'Navy'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '11.42 x 11.42 x 0.26 Inches'}]",1,0,0,0,1,8dbcfd7e-d287-55c9-9ea6-242283e40fef,28/01/2023 13:49:15
https://www.walmart.com/ip/Nfl-Boys-San-Francisco-49ers-C-Kaepern/44377251,Nfl Boys' San Francisco 49ers  C Kaepern,44377251,NFL,710590276630,short description is not available,,OutOfStock,USD,24.12,https://i5.walmartimages.com/asr/f752b610-cbeb-48f4-af2e-fb1c7ea42ff8_1.11136f66dd6d9468e71c9bd585219dfc.jpeg,,,,"[{'name': 'Size', 'value': 'L'}, {'name': 'Brand', 'value': 'NFL'}, {'name': 'Gender', 'value': 'Male'}, {'name': 'Color', 'value': 'CRIMSON, Multicolor'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '16.00 x 12.00 x 0.41 Inches'}]",0,0,0,0,0,9e023327-6679-5c30-adc2-fdcf902ba77b,28/01/2023 13:49:18
https://www.walmart.com/ip/Art-of-Knot-Carmin-Pink-Global-7-x-9-Machine-Washable-Area-Rug/370968220,Art of Knot Carmin Pink Global 7' x 9' Machine Washable Area Rug,370968220,Art of Knot,192201571783,"<p>The vintage look of the Carmin rug is sure to add a touch of dreamy style to any room. Machine woven from a cozy combination of chenille-polyester, cotton, and jute in Turkey with a practical medium pile. Easy to clean and maintain, we recommend vacuuming regularly and spot cleaning with a clean cloth. Always test a small area first. Use of a rug pad is recommended to prevent slippage and movement. Available Colors: Rose/Navy. Recommended Rooms: Living Room, Bedroom, Dining Room, Kitchen, Hallway, Foyer, Playroom, Kids Room. Dyes, yarns and packing materials all have natural odors that are sometimes magnified after rugs are packaged. Any odors should dissipate within a week of being removed from the packaging. If your rug has a crease, we recommend laying flat or reverse rolling. Creases will disappear within 2 weeks. For every type of spill, spot clean your rug with a cotton cloth or paper towel. Use a blotting motion, working from the edges to the center of the spill. Use a solution of dish soap and cold water to lift deeper residue. For larger spills or more stubborn stains, place the rug in the washer on a delicate setting and hang to dry. 50% Chenille-Polyester, 33% Cotton, 17% Jute. Machine Woven in Turkey. Low Pile, Printed. Thickness: 0.197"". Outdoor Safe: No.</p>",,OutOfStock,USD,240.38,https://i5.walmartimages.com/asr/ff8e046c-ab3b-4f89-be5e-3205d4d24fd9.e36e05807f5766d1f574416f646dcb30.jpeg ~ https://i5.walmartimages.com/asr/b451c098-c3c3-423e-8abf-a9fa308c5119.c9dd3f3953fd76ad6c5a5b42f9be5da9.jpeg ~ https://i5.walmartimages.com/asr/e5eeefcb-f520-4abf-b5bc-dfaba9f9e710.75415d0497ccd2014b78345bcf7c3266.jpeg ~ https://i5.walmartimages.com/asr/e9391051-9537-4d08-80e2-eaf632fb7b4e.37b0c00b9d0834ce3fc333961e78603b.jpeg ~ https://i5.walmartimages.com/asr/c1947465-e7a3-4b79-ba34-fda209751caf.a15e83166c79ec732f307f08c786c901.jpeg ~ https://i5.walmartimages.com/asr/9b279af3-d364-4b86-a67e-072c23e70a13.f0edc74225e1613c1e5490fe22f0a2c6.jpeg ~ https://i5.walmartimages.com/asr/6d195038-dd35-46a3-93e7-de5630bafc47.740b2e3f41ed8fda1522f6d9e1492e7b.jpeg ~ https://i5.walmartimages.com/asr/1aef013b-fe34-4797-9bad-4e5ff7fd84c8.c7cdf76c963b8a9d99ac7c9be51cd780.jpeg,4,1,,"[{'name': 'Color', 'value': 'Pink'}, {'name': 'Brand', 'value': 'Art of Knot'}, {'name': 'Recommended Room', 'value': 'Kids Room, Entryway, Laundry Room, Bathroom, Kitchen, Bedroom, Living Room, Classroom, Nursery, Dining Room'}, {'name': 'Shape', 'value': 'Rectangle'}, {'name': 'Material', 'value': 'Polyester, Chenille, Cotton, Jute'}, {'name': 'Recommended Location', 'value': 'Indoor'}, {'name': 'Pattern', 'value': 'Medallion'}, {'name': 'Age Group', 'value': 'Adult'}, {'name': 'Home Decor Style', 'value': 'Global'}, {'name': 'Manufacturer', 'value': 'Art of Knot'}, {'name': 'Rug Style', 'value': 'Global'}, {'name': 'Gender', 'value': 'Unisex'}, {'name': 'Manufacturer Part Number', 'value': 'S00161051313'}, {'name': 'Assembled Product Weight', 'value': '17.00 lbs'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '108.00 x 79.00 x 0.01 Inches'}]",0,1,0,0,0,6d7c7616-3205-5f9d-950f-e9f7a5b73368,28/01/2023 13:49:37
